date,open,high,low,close,volume,boundaries,left,right,bids_max,bids_min,asks_max,asks_min
2025-01-05 21:18:00+00:00,213.06,213.11,213.01,213.04,2004.4,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:19:00+00:00,213.04,213.12,213.04,213.04,1736.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:20:00+00:00,213.04,213.09,213.01,213.09,874.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:21:00+00:00,213.09,213.1,212.88,212.89,1340.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:22:00+00:00,212.89,212.94,212.73,212.75,645.0,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:23:00+00:00,212.75,213.06,212.72,213.05,1825.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:24:00+00:00,213.05,213.48,213.05,213.39,4084.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:25:00+00:00,213.39,213.53,213.35,213.49,1830.0,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:26:00+00:00,213.49,213.49,213.33,213.33,847.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:27:00+00:00,213.33,213.33,213.23,213.26,390.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:28:00+00:00,213.26,213.27,213.2,213.26,444.3,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:29:00+00:00,213.26,213.26,213.13,213.17,665.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:30:00+00:00,213.17,213.27,213.13,213.24,853.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:31:00+00:00,213.24,213.3,213.22,213.27,627.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:32:00+00:00,213.27,213.37,213.19,213.27,6339.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:33:00+00:00,213.27,213.3,213.19,213.22,304.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:34:00+00:00,213.22,213.34,213.21,213.34,323.0,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:35:00+00:00,213.34,213.49,213.32,213.45,1971.6,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:36:00+00:00,213.45,213.46,213.4,213.45,548.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:37:00+00:00,213.45,213.62,213.45,213.56,1482.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:38:00+00:00,213.56,213.68,213.55,213.68,430.6,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:39:00+00:00,213.68,213.78,213.65,213.75,1226.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:40:00+00:00,213.75,213.75,213.54,213.55,905.3,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:41:00+00:00,213.55,213.57,213.47,213.48,655.3,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:42:00+00:00,213.48,213.48,213.4,213.44,407.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:43:00+00:00,213.44,213.49,213.37,213.41,1686.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:44:00+00:00,213.41,213.41,213.33,213.4,1043.6,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:45:00+00:00,213.4,213.4,213.29,213.31,1232.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:46:00+00:00,213.31,213.38,213.29,213.36,121.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:47:00+00:00,213.36,213.38,213.31,213.33,275.9,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:48:00+00:00,213.33,213.4,213.29,213.34,649.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:49:00+00:00,213.34,213.34,213.28,213.33,364.2,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:50:00+00:00,213.33,213.39,213.32,213.37,344.3,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:51:00+00:00,213.37,213.38,213.32,213.37,237.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:52:00+00:00,213.37,213.41,213.31,213.33,1625.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:53:00+00:00,213.33,213.55,213.33,213.49,591.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:54:00+00:00,213.49,213.59,213.47,213.56,1461.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:55:00+00:00,213.56,213.78,213.55,213.76,2680.6,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:56:00+00:00,213.76,213.87,213.74,213.79,2053.0,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:57:00+00:00,213.79,213.81,213.7,213.77,1688.4,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:58:00+00:00,213.77,213.95,213.75,213.76,2658.2,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 21:59:00+00:00,213.76,213.78,213.71,213.75,2156.3,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:00:00+00:00,213.75,213.78,213.6,213.62,2619.6,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:01:00+00:00,213.62,213.62,213.32,213.36,6046.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:02:00+00:00,213.36,213.43,213.3,213.34,996.6,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:03:00+00:00,213.34,213.42,213.32,213.32,573.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:04:00+00:00,213.32,213.52,213.32,213.49,1277.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:05:00+00:00,213.49,213.64,213.49,213.55,1098.9,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:06:00+00:00,213.55,213.62,213.5,213.57,940.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:07:00+00:00,213.57,213.61,213.5,213.55,962.6,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:08:00+00:00,213.55,213.62,213.55,213.62,445.4,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:09:00+00:00,213.62,213.62,213.56,213.56,449.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:10:00+00:00,213.56,213.6,213.54,213.6,1805.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:11:00+00:00,213.6,213.61,213.54,213.57,1500.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:12:00+00:00,213.57,213.57,213.52,213.54,1183.0,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:13:00+00:00,213.54,213.59,213.48,213.52,2741.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:14:00+00:00,213.52,213.81,213.52,213.8,2489.0,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:15:00+00:00,213.8,213.87,213.78,213.8,726.2,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:16:00+00:00,213.8,213.83,213.78,213.78,721.0,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:17:00+00:00,213.78,213.79,213.73,213.78,942.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:18:00+00:00,213.78,213.84,213.77,213.79,506.9,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:19:00+00:00,213.79,213.89,213.79,213.87,1031.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:20:00+00:00,213.87,213.96,213.87,213.95,745.9,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:21:00+00:00,213.95,213.96,213.94,213.95,248.4,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:22:00+00:00,213.95,214.03,213.94,214.03,1978.9,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:23:00+00:00,214.03,214.06,214.02,214.06,1642.3,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:24:00+00:00,214.06,214.27,214.05,214.2,5551.0,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:25:00+00:00,214.2,214.25,214.14,214.21,2468.3,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:26:00+00:00,214.21,214.21,214.16,214.16,406.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:27:00+00:00,214.16,214.19,214.08,214.17,1161.6,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:28:00+00:00,214.17,214.17,214.07,214.08,647.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:29:00+00:00,214.08,214.1,214.06,214.06,673.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:30:00+00:00,214.06,214.1,214.01,214.06,916.2,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:31:00+00:00,214.06,214.06,214.01,214.01,971.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:32:00+00:00,214.01,214.22,213.96,214.17,6977.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:33:00+00:00,214.17,214.17,214.09,214.1,1327.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:34:00+00:00,214.1,214.1,214.02,214.03,476.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:35:00+00:00,214.03,214.1,213.96,214.1,2683.4,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:36:00+00:00,214.1,214.17,214.09,214.13,410.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:37:00+00:00,214.13,214.2,214.07,214.2,2184.5,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:38:00+00:00,214.2,214.33,214.2,214.33,3165.6,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:39:00+00:00,214.33,214.44,214.32,214.4,5789.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:40:00+00:00,214.4,214.4,214.27,214.27,1754.3,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:41:00+00:00,214.27,214.3,214.22,214.29,747.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:42:00+00:00,214.29,214.29,214.24,214.26,688.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:43:00+00:00,214.26,214.28,214.18,214.22,866.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:44:00+00:00,214.22,214.23,214.19,214.2,722.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:45:00+00:00,214.2,214.21,214.18,214.19,447.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:46:00+00:00,214.19,214.2,213.98,214.01,997.1,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:47:00+00:00,214.01,214.02,213.91,213.95,1109.9,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:48:00+00:00,213.95,213.98,213.92,213.97,352.2,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:49:00+00:00,213.97,213.97,213.82,213.82,892.9,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:50:00+00:00,213.82,213.84,213.71,213.74,1760.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:51:00+00:00,213.74,213.84,213.71,213.82,569.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:52:00+00:00,213.82,213.85,213.82,213.83,413.3,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:53:00+00:00,213.83,213.83,213.78,213.82,226.2,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:54:00+00:00,213.82,213.84,213.79,213.83,474.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:55:00+00:00,213.83,214.03,213.83,213.88,3335.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:56:00+00:00,213.88,214.06,213.85,214.05,560.0,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:57:00+00:00,214.05,214.12,214.05,214.1,701.9,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:58:00+00:00,214.1,214.17,214.05,214.16,1639.8,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 22:59:00+00:00,214.16,214.21,214.11,214.12,2926.6,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 23:00:00+00:00,214.12,214.33,214.04,214.28,2017.2,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 23:01:00+00:00,214.28,214.35,214.22,214.31,1921.4,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 23:02:00+00:00,214.31,214.44,214.12,214.39,3866.7,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 23:03:00+00:00,214.39,214.45,214.24,214.29,2546.0,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 23:04:00+00:00,214.29,214.46,214.25,214.31,2995.6,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 23:05:00+00:00,214.31,214.33,214.13,214.29,3636.9,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
2025-01-05 23:06:00+00:00,214.29,214.29,213.95,213.97,3059.2,"(210.296, 219.71]",210.296,219.71,219.39,217.4,217.39,215.4
